27,21,27,0.08
27,21,28,0.08
27,21,29,0.08
27,21,30,0.08
27,21,31,0.08
27,21,32,0.08
27,21,33,0.08
27,21,34,0.08
27,21,35,0.08
27,21,36,0.08
27,21,37,0.08
27,21,38,0.08
27,21,39,0.08
27,21,40,0.08
27,21,41,0.09
27,21,42,0.08
27,21,43,0.08
27,21,44,0.08
27,21,45,0.08
27,21,46,0.08
27,21,47,0.08
27,21,48,0.08
27,21,49,0.08
27,21,50,0.08
27,21,51,0.09
27,21,52,0.08
27,21,53,0.08
27,21,54,0.08
27,21,55,0.08
27,21,56,0.08
